_id	Population_Rank	Region	RegionType	State	0	HouseCost-01	HouseCost-02	HouseCost-03	HouseCost-04	HouseCost-05	HouseCost-06	HouseCost-07	HouseCost-08	HouseCost-09	HouseCost-10	HouseCost-11	HouseCost-12	HouseCost-13	HouseCost-14	HouseCost-15	HouseCost-16	HouseCost-17	HouseCost-18	HouseCost-19	HouseCost-20	HouseCost-21	HouseCost-22
394879	310	Morgantown, WV	msa	WV	94248.80607485224	99809	103711	108210	115208	128698	140090	144613	135633	131520	126756	125457	129135	139729	146362	159758	163661	165385	169250	170406	194128	205808	208074
394756	311	La Crosse, WI	msa	WI	0.0	0	125781	128325	137235	146491	151126	150941	148554	145063	143820	140678	139174	143685	148224	153496	162322	172266	182031	191452	226155	250781	257106
394900	312	Napa, CA	msa	CA	250807.62034546552	302365	341031	394863	460489	541394	590838	566762	513115	417854	378107	357650	349291	417223	476806	528002	583632	625417	662228	684418	828914	905895	878505
395013	313	Rapid City, SD	msa	SD	0.0	0	0	0	0	0	0	0	155490	154978	154289	154864	159326	166023	171517	180235	188912	197598	208146	220736	273338	321702	329320
395139	314	Sumter, SC	msa	SC	0.0	0	0	0	0	0	0	0	108017	104459	98717	95776	94891	97331	101089	103137	105595	105911	110765	124013	142190	153908	158376
394577	315	Eureka, CA	msa	CA	0.0	139306	153104	184942	223023	280571	315801	307526	296599	268242	257824	250599	230367	232704	242681	252177	272994	297979	313901	329500	374609	412153	404020
395117	316	Springfield, OH	msa	OH	75033.11840813645	77999	80026	81633	84461	86874	89195	90126	89968	86020	80526	76738	82410	85171	88404	90314	94388	100186	106444	113679	143437	158788	164264
394668	317	Harrisonburg, VA	msa	VA	0.0	0	0	0	0	0	0	0	0	173198	170628	166472	169158	174403	178197	185604	192058	198129	205595	213782	259567	285245	296854
394368	318	Battle Creek, MI	msa	MI	71395.33240886078	74284	75601	78567	82827	86664	89670	87752	79296	69402	65548	63653	64584	64683	70087	76648	82405	88967	91255	101591	132229	148176	150188
395094	319	Sherman, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	0	0	0	91092	96519	103094	113087	126220	141484	157617	166762	208899	248444	256323
394821	320	Manhattan, KS	msa	KS	0.0	0	0	0	0	0	0	0	128228	128564	129515	132615	135780	140347	147994	156939	160841	167231	171872	176102	214919	233428	239925
394442	321	Carbondale, IL	msa	IL	0.0	0	0	0	0	0	0	0	89532	83244	79494	76681	74723	72657	77689	83378	84890	87154	88944	91691	102561	114378	113160
394727	322	Johnstown, PA	msa	PA	0.0	0	0	0	49801	52639	56074	57336	55125	52003	51543	51050	50874	55537	56301	56175	56174	56310	59299	64099	73103	78194	79642
394728	323	Jonesboro, AR	msa	AR	74357.07119149539	78012	79077	80863	83197	86802	91730	93995	95690	94719	94425	94654	95494	98890	102724	105322	109519	113206	119194	125089	147160	164958	171856
394390	324	Bismarck, ND	msa	ND	0.0	0	0	0	0	0	0	0	0	150770	152932	157253	173026	206480	231101	253235	254867	253367	254130	256896	283884	309380	314968
394661	325	Hammond, LA	msa	LA	0.0	0	0	0	0	0	0	139897	141782	123988	119556	114742	116596	120579	126553	139611	148115	146957	144385	147165	167953	184276	182614
394983	326	Pittsfield, MA	msa	MA	123154.16921011974	129536	136625	149827	167417	186998	205476	211495	205916	191918	188619	185477	181841	183765	188539	190997	198178	204562	213597	221928	279381	321677	329921
394890	327	Mount Vernon, WA	msa	WA	156912.11085970834	165511	171815	177417	190472	219297	261147	285470	280552	254070	235250	220227	216092	225934	239571	256092	288272	319392	352418	376743	486419	544814	533637
394719	328	Jamestown, NY	msa	NY	52244.7690178749	55048	56236	58068	61797	65122	67411	69691	71985	73251	73197	73145	73956	75548	76753	78054	81935	84830	88106	93078	120521	140937	145167
395153	329	The Villages, FL	msa	FL	129374.89098851309	139079	149261	159784	174871	198322	227795	242433	222162	204187	199241	196981	192927	206990	236513	256189	253651	257679	270597	288641	326725	405248	410298
394307	330	Albany, OR	msa	OR	0.0	0	0	0	0	0	0	0	199868	182165	167132	157023	157300	163856	173238	185481	205723	230783	258246	278851	350010	391993	390013
394633	331	Glens Falls, NY	msa	NY	77872.51777261282	83657	91281	98455	107631	118810	138892	147861	153778	148168	146106	145574	145945	149842	152822	156269	161227	166286	172788	179244	217593	245020	249170
394780	332	Lawton, OK	msa	OK	83146.72948939187	85541	87175	89154	86339	91446	99688	107397	107872	106405	106514	105375	104023	100399	98648	94669	91737	89539	89400	90791	109852	121924	126276
394474	334	Cleveland, TN	msa	TN	82767.09608637336	87530	89025	92628	97526	103951	111714	117259	118229	112908	111775	110482	105149	109073	115446	121600	129424	138088	147974	157695	204393	241482	248422
395098	335	Sierra Vista, AZ	msa	AZ	0.0	0	0	0	0	0	0	0	170975	156870	145652	136596	140726	140602	133285	130994	132186	136464	143364	158641	197706	228280	232312
394325	336	Ames, IA	msa	IA	0.0	0	0	0	0	0	0	0	0	134765	134122	133930	132465	135079	147636	157930	166260	175563	182483	186743	214621	240673	249330
394824	337	Mansfield, OH	msa	OH	82182.89844025519	85014	88256	91756	95282	98156	102393	105798	91080	87906	79917	75924	77340	79992	81228	84970	90183	94788	102157	109623	137343	154071	158972
395128	338	Staunton, VA	msa	VA	0.0	0	0	0	0	0	0	0	0	168104	165349	162100	165393	173022	182007	186443	186445	189703	195586	209333	249614	276055	282500
394353	339	Augusta, ME	msa	ME	81014.7522288251	87697	94500	102161	115100	130262	137658	140448	139397	134550	129987	127683	128444	129162	131416	136615	142843	149954	159060	167712	229033	263754	269367
394321	340	Altoona, PA	msa	PA	61294.382972092455	66072	70203	74567	79318	82897	87883	91369	92487	88500	81046	79350	86130	90522	92722	94227	98547	110842	113983	116387	132396	134730	136509
394905	341	New Bern, NC	msa	NC	95527.56944304705	99752	102505	105629	110468	121737	135975	151091	151781	144649	137239	132703	131463	130546	129691	128652	132476	137493	143660	150227	184028	214196	226774
394588	342	Farmington, NM	msa	NM	0.0	0	0	0	0	0	0	0	0	138997	134920	136224	137464	141742	150577	160342	161175	165774	168293	174565	187289	208063	214923
395120	343	St. Joseph, MO	msa	MO	0.0	0	0	80638	82859	86983	89063	90386	89263	86744	84478	82102	82087	86542	90555	92004	95975	98685	103087	109032	139707	152012	155722
395054	344	San Angelo, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	110093	117626	126878	131022	134075	148195	181874	199660	202128
395218	345	Wenatchee, WA	msa	WA	0.0	139730	141802	145145	156733	184729	217243	241709	243960	215867	206734	196498	197299	206208	217402	234694	253836	272887	297684	326308	422895	474984	468314
394949	346	Owensboro, KY	msa	KY	84804.78713345224	88735	90338	91870	93446	93702	96501	98734	98770	97935	97489	91858	92517	93744	97469	103958	107441	109575	121619	129495	155759	174430	182703
753890	347	Holland, MI	msa	MI	116485.0365785072	123965	128261	131599	137376	142441	145587	144882	141904	136869	124383	120043	115939	125907	135654	145116	157185	171241	184165	194278	243860	274171	276845
394810	348	Lumberton, NC	msa	NC	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63744	62797	66935	70858	92879	108687	115972
394778	349	Lawrence, KS	msa	KS	0.0	0	0	0	140377	148076	155639	159677	161009	160204	158715	158323	159788	166156	171920	176307	185460	195443	206644	216543	259674	281308	284291
394635	350	Goldsboro, NC	msa	NC	71259.79411883304	75479	78285	81134	84782	89183	90457	90599	91623	90628	87812	85565	89267	86671	94913	96368	101907	105909	107645	105366	121651	135130	142350
395213	351	Watertown, NY	msa	NY	49823.11364151854	52879	56992	61293	67249	80208	95285	104733	113421	114219	115388	118539	128956	134159	134584	134305	135248	134833	139167	143715	166139	183586	187514
395089	352	Sheboygan, WI	msa	WI	0.0	0	0	0	0	0	0	0	168285	151125	141882	132771	122569	127312	131243	138224	147526	157223	168965	177988	213272	229500	235431
395217	353	Weirton, WV	msa	OH	0.0	0	0	0	0	0	0	0	52996	52609	51384	50068	52005	55877	59855	68435	70485	73597	77818	82490	103884	113054	116625
394867	354	Missoula, MT	msa	MT	0.0	0	0	0	0	210921	221053	238132	243486	237924	228785	218584	229970	243987	255489	268080	283735	303377	319444	334007	447223	517077	510675
395237	355	Wooster, OH	msa	OH	117246.8336267413	122986	126578	131303	135159	138964	141329	145306	142121	135484	130799	127755	129397	132041	136453	140142	147918	152505	160164	167839	204779	258553	308900
394407	356	Bozeman, MT	msa	MT	0.0	0	0	0	0	0	0	0	0	225732	215186	208573	216945	238773	256795	280521	312867	346586	383294	407815	548378	629915	620961
394333	357	Anniston, AL	msa	AL	0.0	0	0	0	0	0	0	0	0	0	43920	42602	43622	46046	110884	88940	85687	86685	91756	99041	117300	126625	134370
394374	358	Beckley, WV	msa	WV	46508.90090256002	48554	50148	51909	54922	60035	63390	64583	64939	62796	60227	59261	60966	63369	65784	77234	81467	79744	81229	82514	98747	110275	113887
395225	359	Williamsport, PA	msa	PA	96093.7830829724	101679	106670	112482	122619	133311	132407	136420	137148	134360	133176	132336	133087	138024	141714	145719	149746	152344	155404	159622	182695	196848	203014
394423	360	Brunswick, GA	msa	GA	116901.68325608368	122946	127310	131871	143487	144718	155527	166738	163414	153286	141691	130341	126504	129689	135237	140942	147006	153297	167412	177516	217509	259366	271459
753872	361	California, MD	msa	MD	155565.65078699615	161910	169585	187510	223984	281967	326396	338925	319806	285695	271832	260617	252747	262318	268394	269082	269134	276870	284621	294044	347689	371883	372699
395173	361	Twin Falls, ID	msa	ID	0.0	0	0	0	0	132867	144931	155865	157476	146161	132975	122903	126761	138919	148739	156680	168987	183144	199125	220279	305941	358633	347467
394495	363	Cookeville, TN	msa	TN	77086.6544097133	79678	80583	81633	84990	91039	98534	104116	104787	101231	100234	97748	96558	100601	105060	108609	116819	124700	135363	148344	192197	231403	241994
394893	364	Muncie, IN	msa	IN	0.0	0	0	0	0	0	0	0	0	72385	70360	68720	68899	70090	71778	72887	75784	80606	86423	90380	116005	131788	137044
394857	365	Michigan City, IN	msa	IN	0.0	0	0	0	0	0	0	0	0	115069	113666	112259	112682	117308	118115	122731	126182	131344	140501	150666	184952	208158	215145
395039	366	Roseburg, OR	msa	OR	100838.20338187684	105122	109335	114379	126331	150129	177507	184595	183261	168731	155903	146230	145484	148824	157321	167500	179731	194662	213154	226957	291237	329771	329275
394788	367	Lewiston, ME	msa	ME	85474.09766394662	93200	101190	108660	121836	138884	146529	148985	148185	139826	132015	130676	130567	133576	137336	141014	148198	160541	172931	182902	235363	270124	277683
394804	368	Longview, WA	msa	WA	0.0	0	0	0	0	0	0	0	0	180337	169467	158855	157135	161782	169434	182899	203911	228447	250659	271430	349939	387526	386363
394932	369	Ogdensburg, NY	msa	NY	43181.45540112892	45595	50143	54389	58483	61286	68179	72211	72068	67921	65978	66781	70370	74522	77202	76996	80904	82432	84742	89385	109695	122982	124462
394734	370	Kankakee, IL	msa	IL	0.0	0	0	0	0	0	0	0	0	116319	110286	106450	112009	113394	112121	114042	115999	119711	125592	133429	155629	168944	171698
394396	371	Bluefield, WV	msa	VA	55801.37776107364	59327	61014	62991	66562	72680	77496	79442	78774	76416	75013	74600	77568	77329	75863	78003	80145	79928	80779	82691	100438	115197	121377
395095	372	Show Low, AZ	msa	AZ	91437.56081521577	97851	102598	107239	115037	131959	162974	189435	186086	168256	149034	135040	138851	145140	155764	167107	176204	186738	199228	217141	305678	365684	361596
395023	373	Richmond, KY	msa	KY	88579.08252491785	93045	96047	100157	105736	114039	121331	123524	121616	120029	119813	120280	119666	115897	117222	122684	130649	139024	144511	145207	177488	196837	203791
395168	374	Tullahoma, TN	msa	TN	73515.64211871229	76633	78376	79791	82738	86069	91248	98152	99688	97514	94964	92863	93961	95687	99384	106509	116983	126754	136583	152485	201470	243327	251967
395222	375	Whitewater, WI	msa	WI	145539.77191975294	150029	154698	159877	171904	186432	196089	205448	204230	188553	175371	157998	150238	156233	163765	170412	178802	191949	205555	219358	273870	302992	312056
394709	376	Ithaca, NY	msa	NY	87224.04271139816	91767	94557	105651	117730	130286	138334	142273	157397	166621	170513	168730	170526	179664	187933	198370	206228	216983	224912	227402	262903	296217	301129
394637	377	Grand Forks, ND	msa	MN	0.0	0	0	0	0	0	0	0	0	0	0	0	0	148754	158899	171455	183545	187327	189210	191151	208688	226843	229954
394524	378	Decatur, IL	msa	IL	57867.8979177555	61374	64372	65253	67611	70420	72112	75255	75906	75702	70841	68159	69330	68930	68769	68870	69651	68534	68960	73618	83260	87464	89593
394762	379	LaGrange, GA	msa	GA	62660.223191110585	67097	70373	73227	79771	80937	85156	87514	86912	81224	75771	69946	70164	78310	83926	86253	88852	91635	101248	110596	132874	156623	163205
394369	380	Bay City, MI	msa	MI	80358.56758725127	85868	87420	91075	93451	96831	97880	94837	88193	80630	75363	73660	74547	78910	82632	83917	86859	88325	92994	100988	124795	135697	140484
394599	381	Fond du Lac, WI	msa	WI	0.0	0	0	0	0	0	0	0	132899	129874	125780	124454	124435	128209	131887	132594	134325	138079	146016	155342	184475	209410	216228
394630	382	Gettysburg, PA	msa	PA	96804.77169979725	103293	109621	117140	129907	149658	178046	187184	184875	179661	175080	169837	171416	174874	178111	180444	187111	195824	204551	211775	252941	274991	281592
394620	383	Gadsden, AL	msa	AL	0.0	0	51470	53585	56089	59878	64619	67832	69826	70032	66139	64532	65742	70026	73465	74768	76950	81518	85736	93388	117333	131526	136572
394733	384	Kalispell, MT	msa	MT	0.0	0	0	0	0	0	0	0	0	250079	237378	212211	198412	210821	230538	247050	268391	284816	306027	329285	464158	588888	580481
394518	385	Danville, VA	msa	VA	64117.08749148139	67680	71357	75096	82986	95445	100708	99706	94335	88629	86674	85500	86684	85871	84762	82929	83510	83452	84340	87367	105991	124089	131339
394823	386	Mankato, MN	msa	MN	0.0	0	0	169295	176588	187028	189471	182463	179381	171071	164068	159577	159498	162749	168581	173410	184764	195342	205132	216268	249334	273473	276362
394794	387	Lima, OH	msa	OH	80249.35673605287	82996	87008	89388	94847	101860	102697	105776	102508	99784	91959	89322	86163	86319	87661	90909	95162	99853	105945	113154	139905	152803	157594
753915	388	Salem, OH	msa	OH	64223.18024422762	67781	70305	72684	75823	78757	79360	79070	78333	76027	73736	71721	73426	76662	79247	83041	85369	86712	92762	99425	116406	127523	131875
395166	389	Truckee, CA	msa	CA	0.0	216258	243197	272758	309964	379539	421287	406166	362027	317438	313484	283989	269215	300629	339873	366228	391656	423303	459552	470967	586377	639155	604622
395080	390	Sebring, FL	msa	FL	0.0	0	0	0	88418	114035	149797	151008	129249	105337	93230	84971	80369	81460	87256	96190	108548	120496	131745	142428	182121	224320	233894
394462	391	Cheyenne, WY	msa	WY	0.0	0	139118	143578	153436	164615	172486	181424	189452	189394	195374	195087	199758	206125	213681	229768	241906	253403	265425	285167	330373	347636	348476
394689	392	Hot Springs, AR	msa	AR	81954.09704674043	85412	86933	91441	98249	103958	114471	121768	123508	114454	107806	106551	112576	116491	118985	121306	124694	127451	134793	142686	185090	219970	228140
394302	393	Adrian, MI	msa	MI	85711.67315429087	90647	93374	95589	101353	107065	110121	108100	101008	93036	86107	82189	83001	91995	104402	110492	118516	129145	138271	145225	176742	197630	199480
395090	394	Shelby, NC	msa	NC	56921.32895959481	59840	61748	63538	65885	69855	74526	75157	72485	70332	67448	65238	63921	62382	63293	66342	70315	73171	78632	89520	118348	135869	146872
394542	396	Dubuque, IA	msa	IA	0.0	0	0	0	0	0	0	0	0	144194	143803	143945	144592	147156	150103	153505	158842	163960	169507	177340	208610	229812	236082
394852	397	Meridian, MS	msa	MS	0.0	0	0	0	0	0	0	0	0	0	0	0	80823	79488	85211	89854	89831	86356	85819	87404	99798	111454	111253
753912	398	Pinehurst, NC	msa	NC	0.0	0	0	0	0	0	0	0	209951	200248	194492	186567	184272	183608	189664	196037	203384	212287	224490	235124	300651	362482	379287
394953	399	Paducah, KY	msa	KY	61194.10193237662	63643	65613	67729	70307	72479	74446	75317	73650	72569	72276	73863	78056	77254	79235	82289	86764	87933	92531	97544	113939	124277	132782
395190	400	Victoria, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147820	143604	144945	154257	178619	199699	203754
395038	401	Rome, GA	msa	GA	72537.93120045333	77334	80329	83228	86404	88664	90820	91331	90223	85619	79565	73916	74683	84696	88435	92107	97985	99940	108926	123037	156896	184115	191031
395086	402	Sevierville, TN	msa	TN	97021.39649852696	103532	110041	115223	121452	128697	140544	149202	149866	140620	128684	125349	122121	124971	133078	142378	155264	169565	186276	205385	303068	391864	394858
394882	403	Moses Lake, WA	msa	WA	0.0	0	0	0	0	0	0	0	0	172919	160537	152688	154032	156659	156846	161397	170463	177482	195921	216055	289903	340837	341966
394340	404	Ashtabula, OH	msa	OH	67731.52296872369	70495	72692	75342	79673	84283	86653	89210	89118	87034	84790	82770	83808	87345	88075	87075	90071	92741	97744	104078	134458	151091	155195
394441	405	Cape Girardeau, MO	msa	MO	0.0	0	0	0	0	0	0	0	0	114327	111504	109216	104599	105297	106732	113467	118691	123494	128139	131937	167389	191111	195342
394311	406	Albertville, AL	msa	AL	0.0	0	0	0	0	0	0	0	0	88249	85762	83892	88663	94791	100227	102635	107701	109152	116108	127491	161882	187442	192853
394580	407	Fairbanks, AK	msa	AK	0.0	0	0	0	0	167001	183747	200299	204311	200300	199973	200427	200734	201007	199037	204104	212473	222360	231747	244082	262787	276946	278774
394410	408	Brainerd, MN	msa	MN	0.0	0	0	0	0	0	0	0	155195	147729	141180	136277	140639	151194	159732	171706	180560	185988	192488	202000	253773	298634	304939
394513	409	Cumberland, MD	msa	MD	61759.55852264097	65627	70492	72822	72297	79174	90023	97041	95395	86170	81172	78649	87561	86788	87739	89721	89951	90502	92902	99874	119706	131100	135330
394928	410	Ocean City, NJ	msa	NJ	145441.98935218758	164733	189827	228776	279544	334912	376010	359931	353268	337796	323193	306791	305997	316033	325534	328518	337670	350205	364646	380700	506729	602064	605624
394505	411	Corvallis, OR	msa	OR	177715.7086831925	190340	195567	203984	216263	232947	265653	295617	296922	273042	275648	260394	253751	263493	275635	291436	312805	334108	357989	375135	449391	509363	510593
394988	412	Pocatello, ID	msa	ID	0.0	0	0	0	0	0	0	0	0	160841	162079	143604	144786	150869	152922	153885	162494	170332	182996	203121	279633	321588	316548
394501	413	Corning, NY	msa	NY	69961.42094259665	74387	77795	76263	78271	82346	90082	94213	96060	87821	84627	83061	83707	87556	90237	90061	92333	95308	100662	105865	127192	143154	146361
394911	414	New Philadelphia, OH	msa	OH	107281.4634331757	110524	114562	118120	122658	129575	123508	90037	95887	94208	92234	90320	92959	98496	104292	109555	117796	122554	125209	132722	164316	180329	181724
395140	415	Sunbury, PA	msa	PA	0.0	0	0	0	0	0	0	0	0	63366	62922	62141	62839	64741	67253	70404	72570	72905	79751	83179	99854	101261	106190
395175	416	Ukiah, CA	msa	CA	0.0	0	0	204591	247694	293054	314116	336781	296554	255893	247609	238826	232190	253408	283598	303710	330157	362167	387893	406757	483321	494785	462319
753887	417	Hermiston, OR	msa	OR	0.0	0	0	0	0	0	0	0	0	143968	134836	127236	126786	130374	137335	142435	149013	157755	172141	186911	246067	285007	284516
394469	418	Clarksburg, WV	msa	WV	50042.82449603191	52843	54979	57349	60996	67373	71683	73763	74133	73757	72333	71084	72854	76181	81958	95512	101363	106035	111437	113263	132573	139012	140311
394964	419	Parkersburg, WV	msa	WV	67355.36573296065	70836	73270	75783	79465	82170	85609	87146	88072	86870	86317	85819	85683	87326	91185	102568	103077	104126	109431	115485	135094	147165	150573
394373	420	Beaver Dam, WI	msa	WI	0.0	0	0	0	0	0	144602	146083	143722	138732	133734	129328	129507	134269	140987	144969	151144	157782	166335	177267	213136	229451	235299
394980	421	Pine Bluff, AR	msa	AR	33933.22359592498	35558	36634	38080	40168	43156	45750	47162	47440	46914	45855	45906	46760	46889	43429	45689	49836	52770	53434	58466	71586	76042	79666
394641	422	Grants Pass, OR	msa	OR	113986.0366198763	121020	128008	136203	154102	195431	227241	220208	218676	200347	183143	169808	168212	179316	194736	207013	226806	251452	275550	283328	359318	391977	382794
394511	424	Cullman, AL	msa	AL	73588.81699742161	77201	79604	81679	84037	89813	96982	101594	103249	101575	97920	95301	96061	101934	108496	115714	123684	128614	134386	140847	174484	201928	209287
394809	425	Lufkin, TX	msa	TX	73268.28430729029	77025	78817	80970	82966	85523	87818	92081	93890	93645	93122	92534	94729	96044	100885	102895	105602	109037	110355	121099	149486	164257	165558
395248	426	Zanesville, OH	msa	OH	68511.28823750584	73203	74864	77531	81625	85121	88406	91922	91365	88132	86477	84350	84549	87470	88669	90848	97099	102904	108969	117939	144380	162540	166193
394907	427	New Castle, PA	msa	PA	0.0	0	0	0	0	82326	82849	84359	83613	79926	77068	75081	76365	79282	81573	83086	86654	88603	93121	97465	119947	134721	139868
394925	428	Oak Harbor, WA	msa	WA	0.0	0	0	0	0	0	304398	320775	315571	282566	264856	249331	247882	258863	270387	287209	322782	357131	387778	406073	527828	583186	568041
394942	429	Orangeburg, SC	msa	SC	0.0	0	0	0	65921	70276	73421	77811	77448	75699	73038	70418	69539	69577	70715	70210	74685	77054	81831	85212	110482	120481	117519
395212	430	Watertown, WI	msa	WI	0.0	0	0	0	0	158972	163560	166257	164202	158936	153801	148946	149449	155629	162676	167131	173529	183936	195815	207881	248900	271265	275009
394847	431	Meadville, PA	msa	PA	44433.22289320227	47495	50835	54362	59450	64563	67593	68665	66949	64887	64261	64139	65643	67819	71790	75815	77630	82277	89229	90140	111967	120854	126380
394568	432	Elmira, NY	msa	NY	55007.27299069061	57202	60778	67932	70965	76363	77577	80735	80777	82563	85006	86304	89445	92750	93073	92174	94109	95435	100353	104097	124124	134518	137781
394644	433	Great Falls, MT	msa	MT	0.0	0	0	0	0	0	0	159516	163770	159580	155769	152404	157129	160408	165563	171900	178523	184213	192745	202321	240901	278780	285949
394776	434	Laurel, MS	msa	MS	0.0	0	0	0	0	0	0	0	0	0	0	0	90845	86422	86037	93207	94598	93863	96224	98921	116391	125674	125542
395042	435	Russellville, AR	msa	AR	68338.89526825721	71624	74034	76906	80943	86209	90370	94814	96461	95191	92813	91515	92178	92771	95079	99814	107630	111861	117149	118996	139229	152373	157131
394704	436	Indiana, PA	msa	PA	0.0	0	0	0	0	0	0	0	0	84551	83677	85053	86024	89294	93729	97170	101619	107856	110681	113979	130825	138528	140865
394859	437	Midland, MI	msa	MI	95029.44362385957	100088	105182	110301	113421	112378	115384	114795	110951	103055	98154	96910	99253	107352	107953	112770	116092	118493	122648	135428	166795	182994	189051
394755	438	Kokomo, IN	msa	IN	0.0	0	0	0	0	0	0	0	0	81738	78928	76436	76528	79909	83402	88018	93641	99715	107999	116374	139698	152763	154055
394395	439	Bloomsburg, PA	msa	PA	87063.04057374226	92000	97184	102633	111838	123676	132186	135965	136206	133229	132399	131109	131397	133440	136862	138198	143586	145365	150329	157607	182553	191742	196801
394941	440	Opelousas, LA	msa	LA	0.0	0	0	0	0	0	0	0	0	60872	60443	62035	66374	66811	69509	75988	78029	77915	77468	81643	84753	87491	90550
394675	441	Helena, MT	msa	MT	0.0	0	0	0	0	0	0	0	0	198953	193157	189796	195059	203303	210356	220743	235082	246476	261836	279391	361643	422361	424205
394744	442	Key West, FL	msa	FL	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493551	521823	545756	563408	717822	938913	966731
395145	443	Talladega, AL	msa	AL	70433.97451299764	71573	74487	77622	80461	86585	92834	95980	96848	94263	89929	86885	87018	84751	86307	86535	90673	94331	102031	106995	140616	154839	155179
395133	444	Stillwater, OK	msa	OK	87178.71733450929	91616	94820	98068	101728	106390	111303	118388	115834	111398	110748	109615	111758	116695	121907	128903	134342	137411	143308	149311	174727	191423	194769
394489	445	Columbus, IN	msa	IN	0.0	175433	168332	171201	176652	173209	151109	131871	131237	128397	125996	124104	125240	130179	134163	139180	145858	151177	159573	171760	205572	230135	237157
394345	446	Athens, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	109785	109263	107726	109873	111510	118580	125467	132589	143320	156119	161445	214706	252394	257259
394452	447	Centralia, WA	msa	WA	0.0	0	0	0	0	0	0	0	182644	171499	163592	150987	146861	150433	156868	166294	181759	202498	230334	255891	360097	409318	399971
394822	448	Manitowoc, WI	msa	WI	95884.79675459978	101167	106005	110127	117941	123576	117991	118874	118803	114912	111210	107955	109448	112002	113018	114477	118731	122058	127603	139124	171982	191045	199064
394682	449	Hinesville, GA	msa	GA	110982.17846305108	116275	119440	123121	128441	136193	153683	165553	152250	145566	135878	126584	124893	124950	125439	126860	125929	124822	130754	137397	163263	197182	211343
394541	450	DuBois, PA	msa	PA	34116.73749971231	37880	39479	41519	44200	49673	53150	54863	55027	54573	53924	53214	55311	55945	57298	59376	55801	63751	70970	71207	88023	87107	89382
395205	451	Warsaw, IN	msa	IN	107803.141977806	113313	120806	126661	132470	129766	133917	134130	128752	126324	124510	123163	125068	130667	134439	141477	147308	154203	164715	175955	215431	242794	248526
394986	452	Plattsburgh, NY	msa	NY	83210.21089690903	89440	96977	102742	104183	110011	121189	125778	130096	123518	120549	118817	117689	119498	122632	124406	127472	133169	137591	143814	171109	190717	192349
395126	453	Statesboro, GA	msa	GA	0.0	0	0	0	0	0	0	0	130025	125167	117467	110114	108837	116006	121408	124531	127754	133396	141284	146849	177426	211829	224035
394445	454	Casper, WY	msa	WY	0.0	0	0	0	0	0	0	0	0	0	164321	163149	170000	182448	191352	204963	203852	194783	193549	202608	234736	257001	267318
395231	455	Wilson, NC	msa	NC	0.0	0	0	0	0	0	0	0	0	93413	89097	86030	87204	89628	96357	97631	98490	101968	107715	112864	143558	175075	187248
753881	456	Glenwood Springs, CO	msa	CO	177146.21485918833	194574	204119	210251	215187	227564	250830	282731	303748	302673	294619	287238	293753	322903	357670	394369	421623	446200	478305	502784	659603	798191	812942
395085	457	Seneca, SC	msa	SC	0.0	0	0	0	0	0	0	0	0	0	133210	126666	125077	125114	126791	131361	135525	138983	145843	156290	204294	241068	247855
394866	458	Minot, ND	msa	ND	0.0	0	0	0	0	0	0	0	0	151716	157681	168289	185768	218145	223335	225520	214756	203039	186178	181232	203087	218219	228975
394936	459	Olean, NY	msa	NY	48615.10176057624	52197	57048	62157	65841	69688	74808	80568	80371	75636	73029	71703	70472	70595	72263	72295	74472	76947	79778	83323	107932	128585	131243
394465	460	Chillicothe, OH	msa	OH	80159.73441948673	84329	86513	88971	91643	94338	93839	93442	93509	92184	90250	88410	88077	89690	90467	94640	101201	102467	107376	116346	147366	162473	165596
395077	461	Searcy, AR	msa	AR	77726.74218533956	81001	83199	85879	87052	87986	94147	96954	100353	99939	99042	98167	99252	99554	100245	103659	107565	110393	112566	114274	135974	151665	160619
394638	462	Grand Island, NE	msa	NE	0.0	0	0	0	97164	100791	103197	105244	106796	107554	107348	108302	111738	117285	123164	129755	137422	143298	151351	160056	191819	215124	219010
394994	463	Port Angeles, WA	msa	WA	0.0	0	0	0	0	0	0	263081	255515	232607	215831	201473	197656	199764	207289	219418	239772	265858	293483	318959	407032	465662	459337
394350	464	Auburn, NY	msa	NY	56863.74232078032	61336	66213	71666	80490	90369	101617	108649	110398	104619	101807	99999	101346	105164	108154	111080	113830	117944	123674	127984	158551	174610	179681
394699	465	Huntsville, TX	msa	TX	0.0	0	0	0	0	0	0	0	0	121459	120327	118934	120233	121729	129819	139879	149953	156876	165740	175675	215457	253407	255462
394738	466	Keene, NH	msa	NH	101708.59287633849	113680	126354	139180	152577	171286	183894	195440	189309	176981	170349	166720	165930	165898	169766	176957	181221	188958	201075	211283	267976	310342	322697
394674	467	Heber, UT	msa	UT	0.0	0	0	0	0	0	0	0	0	306982	284907	270182	278052	313335	341496	393056	441520	488109	541251	585294	820942	1008702	973649
